Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-06-02 12:02:11

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,
Ch 1,,,,,,,,,,,,Pk-Pk(1),,,Frequency(1),,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,Cur,0.0302,,Cur,64,,
Pos,4.63 mV,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,
,,,Level,64.63 mV,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0231174648506567,,
2,-4.99453125,0.0239214850589633,,
3,-4.9890625,0.0239214850589633,,
4,-4.98359375,0.0231174648506567,,
5,-4.978125,0.02351947495481,,
6,-4.97265625,0.02351947495481,,
7,-4.9671875,0.0259315355797298,,
8,-4.96171875,0.0239214850589633,,
9,-4.95625,0.0247255052672699,,
10,-4.95078125,0.0239214850589633,,
11,-4.9453125,0.0219114345381968,,
12,-4.93984375,0.02351947495481,,
13,-4.934375,0.0227154547465034,,
14,-4.92890625,0.0227154547465034,,
15,-4.9234375,0.0255295254755765,,
16,-4.91796875,0.02351947495481,,
17,-4.9125,0.0263335456838831,,
18,-4.90703125,0.0259315355797298,,
19,-4.9015625,0.0263335456838831,,
20,-4.89609375,0.0267355557880364,,
21,-4.890625,0.0259315355797298,,
22,-4.88515625,0.0255295254755765,,
23,-4.8796875,0.0251275153714232,,
24,-4.87421875,0.0239214850589633,,
25,-4.86875,0.02351947495481,,
26,-4.86328125,0.0223134446423501,,
27,-4.8578125,0.0247255052672699,,
28,-4.85234375,0.0231174648506567,,
29,-4.846875,0.0231174648506567,,
30,-4.84140625,0.0231174648506567,,
31,-4.8359375,0.0251275153714232,,
32,-4.83046875,0.0231174648506567,,
33,-4.825,0.0231174648506567,,
34,-4.81953125,0.0231174648506567,,
35,-4.8140625,0.0231174648506567,,
36,-4.80859375,0.0251275153714232,,
37,-4.803125,0.0223134446423501,,
38,-4.79765625,0.0219114345381968,,
39,-4.7921875,0.0231174648506567,,
40,-4.78671875,0.02351947495481,,
41,-4.78125,0.0231174648506567,,
42,-4.77578125,0.0239214850589633,,
43,-4.7703125,0.0227154547465034,,
44,-4.76484375,0.0231174648506567,,
45,-4.759375,0.0227154547465034,,
46,-4.75390625,0.0231174648506567,,
47,-4.7484375,0.0227154547465034,,
48,-4.74296875,0.0227154547465034,,
49,-4.7375,0.0231174648506567,,
50,-4.73203125,0.0231174648506567,,
51,-4.7265625,0.0263335456838831,,
52,-4.72109375,0.0271375658921897,,
53,-4.715625,0.0291476164129563,,
54,-4.71015625,0.0259315355797298,,
55,-4.7046875,0.0239214850589633,,
56,-4.69921875,0.027539575996343,,
57,-4.69375,0.0239214850589633,,
58,-4.68828125,0.0231174648506567,,
59,-4.6828125,0.02351947495481,,
60,-4.67734375,0.02351947495481,,
61,-4.671875,0.0223134446423501,,
62,-4.66640625,0.0227154547465034,,
63,-4.6609375,0.02351947495481,,
64,-4.65546875,0.02351947495481,,
65,-4.65,0.0239214850589633,,
66,-4.64453125,0.0223134446423501,,
67,-4.6390625,0.02351947495481,,
68,-4.63359375,0.02351947495481,,
69,-4.628125,0.0247255052672699,,
70,-4.62265625,0.02351947495481,,
71,-4.6171875,0.0263335456838831,,
72,-4.61171875,0.0255295254755765,,
73,-4.60625,0.0259315355797298,,
74,-4.60078125,0.0239214850589633,,
75,-4.5953125,0.0251275153714232,,
76,-4.58984375,0.0243234951631166,,
77,-4.584375,0.0255295254755765,,
78,-4.57890625,0.0243234951631166,,
79,-4.5734375,0.0243234951631166,,
80,-4.56796875,0.02351947495481,,
81,-4.5625,0.02351947495481,,
82,-4.55703125,0.0243234951631166,,
83,-4.5515625,0.0279415861004964,,
84,-4.54609375,0.0223134446423501,,
85,-4.540625,0.02351947495481,,
86,-4.53515625,0.0231174648506567,,
87,-4.5296875,0.0223134446423501,,
88,-4.52421875,0.02351947495481,,
89,-4.51875,0.0215094244340435,,
90,-4.51328125,0.02351947495481,,
91,-4.5078125,0.0239214850589633,,
92,-4.50234375,0.0231174648506567,,
93,-4.496875,0.0227154547465034,,
94,-4.49140625,0.02351947495481,,
95,-4.4859375,0.0243234951631166,,
96,-4.48046875,0.0231174648506567,,
97,-4.475,0.02351947495481,,
98,-4.46953125,0.0239214850589633,,
99,-4.4640625,0.0223134446423501,,
100,-4.45859375,0.0231174648506567,,
101,-4.453125,0.0239214850589633,,
102,-4.44765625,0.0231174648506567,,
103,-4.4421875,0.0219114345381968,,
104,-4.43671875,0.0227154547465034,,
105,-4.43125,0.0227154547465034,,
106,-4.42578125,0.0231174648506567,,
107,-4.4203125,0.0243234951631166,,
108,-4.41484375,0.0223134446423501,,
109,-4.409375,0.0231174648506567,,
110,-4.40390625,0.0227154547465034,,
111,-4.3984375,0.0231174648506567,,
112,-4.39296875,0.0243234951631166,,
113,-4.3875,0.0227154547465034,,
114,-4.38203125,0.0223134446423501,,
115,-4.3765625,0.0251275153714232,,
116,-4.37109375,0.0227154547465034,,
117,-4.365625,0.0231174648506567,,
118,-4.36015625,0.0231174648506567,,
119,-4.3546875,0.0239214850589633,,
120,-4.34921875,0.0243234951631166,,
121,-4.34375,0.0231174648506567,,
122,-4.33828125,0.02351947495481,,
123,-4.3328125,0.0243234951631166,,
124,-4.32734375,0.02351947495481,,
125,-4.321875,0.0231174648506567,,
126,-4.31640625,0.0251275153714232,,
127,-4.3109375,0.0259315355797298,,
128,-4.30546875,0.027539575996343,,
129,-4.3,0.0263335456838831,,
130,-4.29453125,0.027539575996343,,
131,-4.2890625,0.0271375658921897,,
132,-4.28359375,0.0295496265171096,,
133,-4.278125,0.0307556568295695,,
134,-4.27265625,0.0267355557880364,,
135,-4.2671875,0.0299516366212629,,
136,-4.26171875,0.0271375658921897,,
137,-4.25625,0.0263335456838831,,
138,-4.25078125,0.028745606308803,,
139,-4.2453125,0.0299516366212629,,
140,-4.23984375,0.027539575996343,,
141,-4.234375,0.027539575996343,,
142,-4.22890625,0.0263335456838831,,
143,-4.2234375,0.0231174648506567,,
144,-4.21796875,0.027539575996343,,
145,-4.2125,0.0263335456838831,,
146,-4.20703125,0.0247255052672699,,
147,-4.2015625,0.0259315355797298,,
148,-4.19609375,0.0259315355797298,,
149,-4.190625,0.0231174648506567,,
150,-4.18515625,0.0259315355797298,,
151,-4.1796875,0.0239214850589633,,
152,-4.17421875,0.0255295254755765,,
153,-4.16875,0.0263335456838831,,
154,-4.16328125,0.0267355557880364,,
155,-4.1578125,0.0251275153714232,,
156,-4.15234375,0.0251275153714232,,
157,-4.146875,0.028745606308803,,
158,-4.14140625,0.0259315355797298,,
159,-4.1359375,0.0263335456838831,,
160,-4.13046875,0.0271375658921897,,
161,-4.125,0.0239214850589633,,
162,-4.11953125,0.0243234951631166,,
163,-4.1140625,0.0259315355797298,,
164,-4.10859375,0.0231174648506567,,
165,-4.103125,0.0267355557880364,,
166,-4.09765625,0.0279415861004964,,
167,-4.0921875,0.0259315355797298,,
168,-4.08671875,0.0243234951631166,,
169,-4.08125,0.0303536467254162,,
170,-4.07578125,0.0247255052672699,,
171,-4.0703125,0.0263335456838831,,
172,-4.06484375,0.0299516366212629,,
173,-4.059375,0.0279415861004964,,
174,-4.05390625,0.0251275153714232,,
175,-4.0484375,0.028745606308803,,
176,-4.04296875,0.0239214850589633,,
177,-4.0375,0.0259315355797298,,
178,-4.03203125,0.0283435962046497,,
179,-4.0265625,0.0255295254755765,,
180,-4.02109375,0.0247255052672699,,
181,-4.015625,0.0279415861004964,,
182,-4.01015625,0.0255295254755765,,
183,-4.0046875,0.0255295254755765,,
184,-3.99921875,0.0291476164129563,,
185,-3.99375,0.0243234951631166,,
186,-3.98828125,0.0243234951631166,,
187,-3.9828125,0.0263335456838831,,
188,-3.97734375,0.027539575996343,,
189,-3.971875,0.0259315355797298,,
190,-3.96640625,0.0263335456838831,,
191,-3.9609375,0.0255295254755765,,
192,-3.95546875,0.0243234951631166,,
193,-3.95,0.0259315355797298,,
194,-3.94453125,0.0259315355797298,,
195,-3.9390625,0.0255295254755765,,
196,-3.93359375,0.0267355557880364,,
197,-3.928125,0.0255295254755765,,
198,-3.92265625,0.0247255052672699,,
199,-3.9171875,0.0251275153714232,,
200,-3.91171875,0.0255295254755765,,
201,-3.90625,0.0255295254755765,,
202,-3.90078125,0.0239214850589633,,
203,-3.8953125,0.0259315355797298,,
204,-3.88984375,0.02351947495481,,
205,-3.884375,0.0243234951631166,,
206,-3.87890625,0.0259315355797298,,
207,-3.8734375,0.0251275153714232,,
208,-3.86796875,0.0255295254755765,,
209,-3.8625,0.0279415861004964,,
210,-3.85703125,0.0207054042257369,,
211,-3.8515625,0.0243234951631166,,
212,-3.84609375,0.027539575996343,,
213,-3.840625,0.0255295254755765,,
214,-3.83515625,0.0255295254755765,,
215,-3.8296875,0.0251275153714232,,
216,-3.82421875,0.0243234951631166,,
217,-3.81875,0.0271375658921897,,
218,-3.81328125,0.028745606308803,,
219,-3.8078125,0.0251275153714232,,
220,-3.80234375,0.0223134446423501,,
221,-3.796875,0.0259315355797298,,
222,-3.79140625,0.0251275153714232,,
223,-3.7859375,0.0263335456838831,,
224,-3.78046875,0.027539575996343,,
225,-3.775,0.0263335456838831,,
226,-3.76953125,0.0247255052672699,,
227,-3.7640625,0.0267355557880364,,
228,-3.75859375,0.0239214850589633,,
229,-3.753125,0.0255295254755765,,
230,-3.74765625,0.0283435962046497,,
231,-3.7421875,0.0251275153714232,,
232,-3.73671875,0.0239214850589633,,
233,-3.73125,0.0267355557880364,,
234,-3.72578125,0.0239214850589633,,
235,-3.7203125,0.0231174648506567,,
236,-3.71484375,0.028745606308803,,
237,-3.709375,0.0255295254755765,,
238,-3.70390625,0.0243234951631166,,
239,-3.6984375,0.0263335456838831,,
240,-3.69296875,0.0247255052672699,,
241,-3.6875,0.0271375658921897,,
242,-3.68203125,0.0279415861004964,,
243,-3.6765625,0.0271375658921897,,
244,-3.67109375,0.0247255052672699,,
245,-3.665625,0.0263335456838831,,
246,-3.66015625,0.0255295254755765,,
247,-3.6546875,0.028745606308803,,
248,-3.64921875,0.0263335456838831,,
249,-3.64375,0.0271375658921897,,
250,-3.63828125,0.0255295254755765,,
251,-3.6328125,0.0283435962046497,,
252,-3.62734375,0.0263335456838831,,
253,-3.621875,0.0227154547465034,,
254,-3.61640625,0.028745606308803,,
255,-3.6109375,0.0255295254755765,,
256,-3.60546875,0.0239214850589633,,
257,-3.6,0.0263335456838831,,
258,-3.59453125,0.0255295254755765,,
259,-3.5890625,0.0247255052672699,,
260,-3.58359375,0.0251275153714232,,
261,-3.578125,0.0263335456838831,,
262,-3.57265625,0.0259315355797298,,
263,-3.5671875,0.0271375658921897,,
264,-3.56171875,0.027539575996343,,
265,-3.55625,0.0239214850589633,,
266,-3.55078125,0.0243234951631166,,
267,-3.5453125,0.0251275153714232,,
268,-3.53984375,0.0239214850589633,,
269,-3.534375,0.0247255052672699,,
270,-3.52890625,0.0303536467254162,,
271,-3.5234375,0.0239214850589633,,
272,-3.51796875,0.0247255052672699,,
273,-3.5125,0.0271375658921897,,
274,-3.50703125,0.0247255052672699,,
275,-3.5015625,0.0247255052672699,,
276,-3.49609375,0.0247255052672699,,
277,-3.490625,0.0239214850589633,,
278,-3.48515625,0.0239214850589633,,
279,-3.4796875,0.0267355557880364,,
280,-3.47421875,0.0247255052672699,,
281,-3.46875,0.027539575996343,,
282,-3.46328125,0.0283435962046497,,
283,-3.4578125,0.0239214850589633,,
284,-3.45234375,0.0263335456838831,,
285,-3.446875,0.028745606308803,,
286,-3.44140625,0.0251275153714232,,
287,-3.4359375,0.0243234951631166,,
288,-3.43046875,0.0271375658921897,,
289,-3.425,0.0243234951631166,,
290,-3.41953125,0.0263335456838831,,
291,-3.4140625,0.0263335456838831,,
292,-3.40859375,0.0239214850589633,,
293,-3.403125,0.0251275153714232,,
294,-3.39765625,0.0255295254755765,,
295,-3.3921875,0.02351947495481,,
296,-3.38671875,0.0259315355797298,,
297,-3.38125,0.0243234951631166,,
298,-3.37578125,0.0267355557880364,,
299,-3.3703125,0.0243234951631166,,
300,-3.36484375,0.0231174648506567,,
301,-3.359375,0.0255295254755765,,
