Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-08 11:35:40

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,60 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0108542728121392,,
2,-4.99453125,0.0116582930204459,,
3,-4.9890625,0.0132663334370591,,
4,-4.98359375,0.0112562829162925,,
5,-4.978125,0.0104522627079859,,
6,-4.97265625,0.0132663334370591,,
7,-4.9671875,0.0120603031245992,,
8,-4.96171875,0.0108542728121392,,
9,-4.95625,0.0140703536453657,,
10,-4.95078125,0.0108542728121392,,
11,-4.9453125,0.0100502526038326,,
12,-4.93984375,0.0104522627079859,,
13,-4.934375,0.0112562829162925,,
14,-4.92890625,0.0112562829162925,,
15,-4.9234375,0.0120603031245992,,
16,-4.91796875,0.0108542728121392,,
17,-4.9125,0.0104522627079859,,
18,-4.90703125,-0.0072361818747595,,
19,-4.9015625,0.0108542728121392,,
20,-4.89609375,0.0104522627079859,,
21,-4.890625,0.0104522627079859,,
22,-4.88515625,0.00964824249967933,,
23,-4.8796875,0.0108542728121392,,
24,-4.87421875,0.0108542728121392,,
25,-4.86875,0.0108542728121392,,
26,-4.86328125,0.0104522627079859,,
27,-4.8578125,0.0108542728121392,,
28,-4.85234375,0.00964824249967933,,
29,-4.846875,0.0100502526038326,,
30,-4.84140625,0.0116582930204459,,
31,-4.8359375,0.0112562829162925,,
32,-4.83046875,0.0108542728121392,,
33,-4.825,0.0112562829162925,,
34,-4.81953125,0.0104522627079859,,
35,-4.8140625,0.00964824249967933,,
36,-4.80859375,0.0104522627079859,,
37,-4.803125,0.0100502526038326,,
38,-4.79765625,0.0120603031245992,,
39,-4.7921875,0.0100502526038326,,
40,-4.78671875,0.0116582930204459,,
41,-4.78125,0.0136683435412124,,
42,-4.77578125,0.0112562829162925,,
43,-4.7703125,0.0112562829162925,,
44,-4.76484375,0.00924623239552602,,
45,-4.759375,0.00964824249967933,,
46,-4.75390625,0.0104522627079859,,
47,-4.7484375,0.0108542728121392,,
48,-4.74296875,0.0116582930204459,,
49,-4.7375,0.0124623132287525,,
50,-4.73203125,0.0148743738536723,,
51,-4.7265625,0.0124623132287525,,
52,-4.72109375,0.0120603031245992,,
53,-4.715625,0.0152763839578256,,
54,-4.71015625,0.0148743738536723,,
55,-4.7046875,0.0148743738536723,,
56,-4.69921875,0.0160804041661322,,
57,-4.69375,0.0176884445827454,,
58,-4.68828125,0.014472363749519,,
59,-4.6828125,0.0132663334370591,,
60,-4.67734375,0.0140703536453657,,
61,-4.671875,0.0132663334370591,,
62,-4.66640625,0.0140703536453657,,
63,-4.6609375,0.0136683435412124,,
64,-4.65546875,0.0168844243744388,,
65,-4.65,0.0116582930204459,,
66,-4.64453125,0.0124623132287525,,
67,-4.6390625,0.014472363749519,,
68,-4.63359375,0.0132663334370591,,
69,-4.628125,0.0140703536453657,,
70,-4.62265625,0.019698495103512,,
71,-4.6171875,0.0104522627079859,,
72,-4.61171875,0.0124623132287525,,
73,-4.60625,0.0168844243744388,,
74,-4.60078125,0.0136683435412124,,
75,-4.5953125,0.0116582930204459,,
