Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-08 11:55:35

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,60 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0100502526038326,,
2,-4.99453125,0.0100502526038326,,
3,-4.9890625,0.00964824249967933,,
4,-4.98359375,0.0100502526038326,,
5,-4.978125,0.00924623239552602,,
6,-4.97265625,0.0100502526038326,,
7,-4.9671875,0.0116582930204459,,
8,-4.96171875,0.0104522627079859,,
9,-4.95625,0.0100502526038326,,
10,-4.95078125,0.00964824249967933,,
11,-4.9453125,0.0104522627079859,,
12,-4.93984375,0.00924623239552602,,
13,-4.934375,0.00964824249967933,,
14,-4.92890625,0.0108542728121392,,
15,-4.9234375,0.0104522627079859,,
16,-4.91796875,0.00924623239552602,,
17,-4.9125,0.0104522627079859,,
18,-4.90703125,0.0100502526038326,,
19,-4.9015625,0.00964824249967933,,
20,-4.89609375,0.0108542728121392,,
21,-4.890625,0.0104522627079859,,
22,-4.88515625,0.00964824249967933,,
23,-4.8796875,0.0100502526038326,,
24,-4.87421875,0.0104522627079859,,
25,-4.86875,0.0100502526038326,,
26,-4.86328125,0.00844221218721941,,
27,-4.8578125,0.0104522627079859,,
28,-4.85234375,0.00964824249967933,,
29,-4.846875,0.0100502526038326,,
30,-4.84140625,0.00964824249967933,,
31,-4.8359375,0.00924623239552602,,
32,-4.83046875,0.0100502526038326,,
33,-4.825,0.00964824249967933,,
34,-4.81953125,0.00924623239552602,,
35,-4.8140625,0.00844221218721941,,
36,-4.80859375,0.00804020208306611,,
37,-4.803125,0.00964824249967933,,
38,-4.79765625,0.00844221218721941,,
39,-4.7921875,0.0104522627079859,,
40,-4.78671875,0.00964824249967933,,
41,-4.78125,0.00924623239552602,,
42,-4.77578125,0.0120603031245992,,
43,-4.7703125,0.0100502526038326,,
44,-4.76484375,0.00964824249967933,,
45,-4.759375,0.0100502526038326,,
46,-4.75390625,0.00924623239552602,,
47,-4.7484375,0.00884422229137272,,
48,-4.74296875,0.0100502526038326,,
49,-4.7375,0.0108542728121392,,
50,-4.73203125,0.0112562829162925,,
51,-4.7265625,0.00964824249967933,,
52,-4.72109375,0.00964824249967933,,
53,-4.715625,0.0104522627079859,,
54,-4.71015625,0.0104522627079859,,
55,-4.7046875,0.0100502526038326,,
56,-4.69921875,0.00964824249967933,,
57,-4.69375,0.00884422229137272,,
58,-4.68828125,0.0100502526038326,,
59,-4.6828125,0.00964824249967933,,
60,-4.67734375,0.00924623239552602,,
61,-4.671875,0.00844221218721941,,
62,-4.66640625,0.00924623239552602,,
63,-4.6609375,0.0112562829162925,,
64,-4.65546875,0.0100502526038326,,
65,-4.65,0.0108542728121392,,
66,-4.64453125,0.0100502526038326,,
67,-4.6390625,0.0100502526038326,,
68,-4.63359375,0.0104522627079859,,
69,-4.628125,0.0104522627079859,,
70,-4.62265625,0.00924623239552602,,
71,-4.6171875,0.0112562829162925,,
72,-4.61171875,0.0104522627079859,,
73,-4.60625,0.00964824249967933,,
74,-4.60078125,0.0116582930204459,,
75,-4.5953125,0.0132663334370591,,
76,-4.58984375,0.0140703536453657,,
77,-4.584375,0.0112562829162925,,
78,-4.57890625,0.0112562829162925,,
79,-4.5734375,0.0156783940619789,,
80,-4.56796875,0.0132663334370591,,
81,-4.5625,0.0136683435412124,,
82,-4.55703125,0.0152763839578256,,
83,-4.5515625,0.0120603031245992,,
84,-4.54609375,0.0148743738536723,,
85,-4.540625,0.0120603031245992,,
86,-4.53515625,0.0116582930204459,,
87,-4.5296875,0.0140703536453657,,
88,-4.52421875,0.0136683435412124,,
89,-4.51875,0.0104522627079859,,
90,-4.51328125,0.0112562829162925,,
91,-4.5078125,0.0124623132287525,,
92,-4.50234375,0.00924623239552602,,
93,-4.496875,0.0124623132287525,,
94,-4.49140625,0.00924623239552602,,
95,-4.4859375,0.00924623239552602,,
96,-4.48046875,0.0116582930204459,,
97,-4.475,0.00964824249967933,,
98,-4.46953125,0.00964824249967933,,
99,-4.4640625,0.0136683435412124,,
100,-4.45859375,0.0116582930204459,,
101,-4.453125,0.00924623239552602,,
102,-4.44765625,0.0112562829162925,,
103,-4.4421875,0.0136683435412124,,
104,-4.43671875,0.00964824249967933,,
105,-4.43125,0.0136683435412124,,
106,-4.42578125,0.0108542728121392,,
107,-4.4203125,0.0108542728121392,,
108,-4.41484375,0.0100502526038326,,
109,-4.409375,0.0120603031245992,,
110,-4.40390625,0.00924623239552602,,
111,-4.3984375,0.0108542728121392,,
112,-4.39296875,0.0140703536453657,,
113,-4.3875,0.0112562829162925,,
114,-4.38203125,0.0116582930204459,,
