Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-20 12:01:27

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,,,,,,,
Ch 1,,,,,,,,,,,,Maximum(2),,,Maximum(1),,,Period(1),,,Frequency(1),,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,Cur,No signal,,Cur,0.0302,,Cur,0.043,,Cur,23.3,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,,,,,,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,,,,,,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,,,,,,,
,,,Level,60 mV,,,,,,,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0112562829162925,,
2,-4.99453125,0.0124623132287525,,
3,-4.9890625,0.0132663334370591,,
4,-4.98359375,0.0112562829162925,,
5,-4.978125,0.0124623132287525,,
6,-4.97265625,0.0116582930204459,,
7,-4.9671875,0.0116582930204459,,
8,-4.96171875,0.0124623132287525,,
9,-4.95625,0.0112562829162925,,
10,-4.95078125,0.0136683435412124,,
11,-4.9453125,0.0112562829162925,,
12,-4.93984375,0.0148743738536723,,
13,-4.934375,0.0120603031245992,,
14,-4.92890625,0.0116582930204459,,
15,-4.9234375,0.0124623132287525,,
16,-4.91796875,0.0112562829162925,,
17,-4.9125,0.0120603031245992,,
18,-4.90703125,0.0132663334370591,,
19,-4.9015625,0.0124623132287525,,
20,-4.89609375,0.0128643233329058,,
21,-4.890625,0.0124623132287525,,
22,-4.88515625,0.0128643233329058,,
23,-4.8796875,0.0124623132287525,,
24,-4.87421875,0.0128643233329058,,
25,-4.86875,0.0124623132287525,,
26,-4.86328125,0.0120603031245992,,
27,-4.8578125,0.0124623132287525,,
28,-4.85234375,0.0112562829162925,,
29,-4.846875,0.0128643233329058,,
30,-4.84140625,0.0116582930204459,,
31,-4.8359375,0.0112562829162925,,
32,-4.83046875,0.0108542728121392,,
33,-4.825,0.0132663334370591,,
34,-4.81953125,0.0116582930204459,,
35,-4.8140625,0.0120603031245992,,
36,-4.80859375,0.0116582930204459,,
37,-4.803125,0.0124623132287525,,
38,-4.79765625,0.0120603031245992,,
39,-4.7921875,0.0112562829162925,,
40,-4.78671875,0.0128643233329058,,
41,-4.78125,0.0128643233329058,,
42,-4.77578125,0.0112562829162925,,
43,-4.7703125,0.0128643233329058,,
44,-4.76484375,0.0112562829162925,,
45,-4.759375,0.0116582930204459,,
46,-4.75390625,0.0120603031245992,,
47,-4.7484375,0.0128643233329058,,
48,-4.74296875,0.0116582930204459,,
49,-4.7375,0.0108542728121392,,
50,-4.73203125,0.0132663334370591,,
51,-4.7265625,0.0116582930204459,,
52,-4.72109375,0.0140703536453657,,
53,-4.715625,0.0112562829162925,,
54,-4.71015625,0.0128643233329058,,
55,-4.7046875,0.0124623132287525,,
56,-4.69921875,0.0112562829162925,,
57,-4.69375,0.0120603031245992,,
58,-4.68828125,0.0108542728121392,,
59,-4.6828125,0.00603015156229958,,
60,-4.67734375,0.0104522627079859,,
61,-4.671875,0.0108542728121392,,
62,-4.66640625,0.0120603031245992,,
63,-4.6609375,0.0120603031245992,,
64,-4.65546875,0.0128643233329058,,
65,-4.65,0.0120603031245992,,
66,-4.64453125,0.0128643233329058,,
67,-4.6390625,0.0108542728121392,,
68,-4.63359375,0.0108542728121392,,
69,-4.628125,0.0136683435412124,,
70,-4.62265625,0.0108542728121392,,
71,-4.6171875,0.0108542728121392,,
72,-4.61171875,0.0124623132287525,,
73,-4.60625,0.0124623132287525,,
74,-4.60078125,0.0116582930204459,,
75,-4.5953125,0.0132663334370591,,
76,-4.58984375,0.0112562829162925,,
77,-4.584375,0.0120603031245992,,
78,-4.57890625,0.0128643233329058,,
79,-4.5734375,0.0112562829162925,,
80,-4.56796875,0.0108542728121392,,
81,-4.5625,0.0112562829162925,,
82,-4.55703125,0.0108542728121392,,
83,-4.5515625,0.0108542728121392,,
84,-4.54609375,0.0124623132287525,,
85,-4.540625,0.0128643233329058,,
86,-4.53515625,0.0112562829162925,,
87,-4.5296875,0.0108542728121392,,
88,-4.52421875,0.0116582930204459,,
89,-4.51875,0.0112562829162925,,
90,-4.51328125,0.0112562829162925,,
91,-4.5078125,0.0112562829162925,,
92,-4.50234375,0.0128643233329058,,
93,-4.496875,0.0132663334370591,,
94,-4.49140625,0.0120603031245992,,
95,-4.4859375,0.0108542728121392,,
96,-4.48046875,0.0120603031245992,,
97,-4.475,0.0120603031245992,,
98,-4.46953125,0.0132663334370591,,
99,-4.4640625,0.014472363749519,,
100,-4.45859375,0.0136683435412124,,
101,-4.453125,0.0128643233329058,,
102,-4.44765625,0.0112562829162925,,
103,-4.4421875,0.0116582930204459,,
104,-4.43671875,0.0124623132287525,,
105,-4.43125,0.0120603031245992,,
106,-4.42578125,0.0124623132287525,,
107,-4.4203125,0.0112562829162925,,
108,-4.41484375,0.0116582930204459,,
